date,commit,cpu,class,parameters,method,ratio
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,BpeBenchmarks,,Bpe,0.94
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,FuzzBenchmarks,,Ratio,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,FuzzBenchmarks,,PartialRatio,192.35
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,FuzzBenchmarks,,TokenSortRatio,11.07
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,FuzzBenchmarks,,TokenSetRatio,36.82
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,FuzzBenchmarks,,WRatio,50.29
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,IndelBenchmarks,Length=8,Distance_Utf16,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,IndelBenchmarks,Length=8,Distance_CodePoint,5.08
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,IndelBenchmarks,Length=8,NormalizedSimilarity_Utf16,1.02
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,IndelBenchmarks,Length=8,SubsequenceLength_Utf16,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,IndelBenchmarks,Length=12,Distance_Utf16,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,IndelBenchmarks,Length=12,Distance_CodePoint,5.38
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,IndelBenchmarks,Length=12,NormalizedSimilarity_Utf16,1.01
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,IndelBenchmarks,Length=12,SubsequenceLength_Utf16,0.98
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,IndelBenchmarks,Length=16,Distance_Utf16,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,IndelBenchmarks,Length=16,Distance_CodePoint,4.99
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,IndelBenchmarks,Length=16,NormalizedSimilarity_Utf16,1.03
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,IndelBenchmarks,Length=16,SubsequenceLength_Utf16,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,IndelBenchmarks,Length=20,Distance_Utf16,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,IndelBenchmarks,Length=20,Distance_CodePoint,2.14
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,IndelBenchmarks,Length=20,NormalizedSimilarity_Utf16,0.99
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,IndelBenchmarks,Length=20,SubsequenceLength_Utf16,1.05
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,IndelBenchmarks,Length=24,Distance_Utf16,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,IndelBenchmarks,Length=24,Distance_CodePoint,11.97
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,IndelBenchmarks,Length=24,NormalizedSimilarity_Utf16,0.99
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,IndelBenchmarks,Length=24,SubsequenceLength_Utf16,1.11
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,IndelBenchmarks,Length=32,Distance_Utf16,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,IndelBenchmarks,Length=32,Distance_CodePoint,17.16
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,IndelBenchmarks,Length=32,NormalizedSimilarity_Utf16,1.07
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,IndelBenchmarks,Length=32,SubsequenceLength_Utf16,0.99
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,IndelBenchmarks,Length=128,Distance_Utf16,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,IndelBenchmarks,Length=128,Distance_CodePoint,17.53
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,IndelBenchmarks,Length=128,NormalizedSimilarity_Utf16,0.98
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,IndelBenchmarks,Length=128,SubsequenceLength_Utf16,0.98
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,IndelBenchmarks,Length=512,Distance_Utf16,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,IndelBenchmarks,Length=512,Distance_CodePoint,41.14
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,IndelBenchmarks,Length=512,NormalizedSimilarity_Utf16,1.02
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,IndelBenchmarks,Length=512,SubsequenceLength_Utf16,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LcsGateBenchmarks,Band=8,Dp,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LcsGateBenchmarks,Band=8,Kernel,0.43
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LcsGateBenchmarks,Band=12,Dp,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LcsGateBenchmarks,Band=12,Kernel,0.27
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LcsGateBenchmarks,Band=14,Dp,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LcsGateBenchmarks,Band=14,Kernel,0.24
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LcsGateBenchmarks,Band=16,Dp,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LcsGateBenchmarks,Band=16,Kernel,0.19
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LcsGateBenchmarks,Band=18,Dp,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LcsGateBenchmarks,Band=18,Kernel,0.17
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LcsGateBenchmarks,Band=20,Dp,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LcsGateBenchmarks,Band=20,Kernel,0.14
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LcsGateBenchmarks,Band=24,Dp,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LcsGateBenchmarks,Band=24,Kernel,0.09
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LcsGateBenchmarks,Band=32,Dp,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LcsGateBenchmarks,Band=32,Kernel,0.07
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LcsGateBenchmarks,Band=48,Dp,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LcsGateBenchmarks,Band=48,Kernel,0.04
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LcsGateBenchmarks,Band=64,Dp,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LcsGateBenchmarks,Band=64,Kernel,0.03
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LcsGateBenchmarks,Band=96,Dp,1.01
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LcsGateBenchmarks,Band=96,Kernel,0.08
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LevenshteinBenchmarks,Length=8,Distance_Utf16,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LevenshteinBenchmarks,Length=8,Distance_CodePoint,4.59
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LevenshteinBenchmarks,Length=8,NormalizedSimilarity_Utf16,0.93
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LevenshteinBenchmarks,Length=64,Distance_Utf16,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LevenshteinBenchmarks,Length=64,Distance_CodePoint,2.45
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LevenshteinBenchmarks,Length=64,NormalizedSimilarity_Utf16,1.01
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LevenshteinBenchmarks,Length=512,Distance_Utf16,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LevenshteinBenchmarks,Length=512,Distance_CodePoint,1.17
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LevenshteinBenchmarks,Length=512,NormalizedSimilarity_Utf16,1.01
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=16, Distinct=32",Distance_CodePoint,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=16, Distinct=32",Distance_Utf16,4.06
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=16, Distinct=512",Distance_CodePoint,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=16, Distinct=512",Distance_Utf16,3.8
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=24, Distinct=32",Distance_CodePoint,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=24, Distinct=32",Distance_Utf16,8.75
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=24, Distinct=512",Distance_CodePoint,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=24, Distinct=512",Distance_Utf16,8.21
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=32, Distinct=32",Distance_CodePoint,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=32, Distinct=32",Distance_Utf16,12.87
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=32, Distinct=512",Distance_CodePoint,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=32, Distinct=512",Distance_Utf16,12.54
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=40, Distinct=32",Distance_CodePoint,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=40, Distinct=32",Distance_Utf16,16.95
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=40, Distinct=512",Distance_CodePoint,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=40, Distinct=512",Distance_Utf16,17.2
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=128, Distinct=32",Distance_CodePoint,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=128, Distinct=32",Distance_Utf16,57.2
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=128, Distinct=512",Distance_CodePoint,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=128, Distinct=512",Distance_Utf16,46.97
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=512, Distinct=32",Distance_CodePoint,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=512, Distinct=32",Distance_Utf16,130.07
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=512, Distinct=512",Distance_CodePoint,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=512, Distinct=512",Distance_Utf16,3.7
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,MyersGateBenchmarks,Band=4,Dp,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,MyersGateBenchmarks,Band=4,Kernel,0.98
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,MyersGateBenchmarks,Band=6,Dp,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,MyersGateBenchmarks,Band=6,Kernel,0.98
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,MyersGateBenchmarks,Band=8,Dp,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,MyersGateBenchmarks,Band=8,Kernel,0.57
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,MyersGateBenchmarks,Band=10,Dp,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,MyersGateBenchmarks,Band=10,Kernel,0.48
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,MyersGateBenchmarks,Band=12,Dp,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,MyersGateBenchmarks,Band=12,Kernel,0.41
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,MyersGateBenchmarks,Band=16,Dp,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,MyersGateBenchmarks,Band=16,Kernel,0.29
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,MyersGateBenchmarks,Band=24,Dp,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,MyersGateBenchmarks,Band=24,Kernel,0.18
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,MyersGateBenchmarks,Band=32,Dp,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,MyersGateBenchmarks,Band=32,Kernel,0.13
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,MyersGateBenchmarks,Band=48,Dp,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,MyersGateBenchmarks,Band=48,Kernel,0.08
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,MyersGateBenchmarks,Band=64,Dp,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,MyersGateBenchmarks,Band=64,Kernel,0.05
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,MyersGateBenchmarks,Band=96,Dp,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,MyersGateBenchmarks,Band=96,Kernel,0.08
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,StopWordBenchmarks,Documents=200,Count,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,StopWordBenchmarks,Documents=200,CountWithStopWords,0.84
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,StopWordBenchmarks,Documents=200,Hashing,1.02
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,StopWordBenchmarks,Documents=200,HashingWithStopWords,0.89
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,StopWordBenchmarks,Documents=1000,Count,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,StopWordBenchmarks,Documents=1000,CountWithStopWords,0.78
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,StopWordBenchmarks,Documents=1000,Hashing,0.95
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,StopWordBenchmarks,Documents=1000,HashingWithStopWords,0.81
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,VectorMathBenchmarks,Dim=384,Dot,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,VectorMathBenchmarks,Dim=384,L2Norm,0.95
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,VectorMathBenchmarks,Dim=768,Dot,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,VectorMathBenchmarks,Dim=768,L2Norm,0.99
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,VectorMathBenchmarks,Dim=1024,Dot,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,VectorMathBenchmarks,Dim=1024,L2Norm,0.99
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,VectorizerBenchmarks,Documents=200,Count,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,VectorizerBenchmarks,Documents=200,Tfidf,1.1
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,VectorizerBenchmarks,Documents=200,CountBigrams,1.28
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,VectorizerBenchmarks,Documents=200,Hashing,1.01
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,VectorizerBenchmarks,Documents=1000,Count,1.0
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,VectorizerBenchmarks,Documents=1000,Tfidf,1.03
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,VectorizerBenchmarks,Documents=1000,CountBigrams,1.66
2026-08-20,9f66a0b2e09f204dd9d7e680f3655d6d084d26c8,AMD EPYC 7763,VectorizerBenchmarks,Documents=1000,Hashing,1.0
2026-08-26,2483f1a00691271083f00baf3835de96bf0a4076,AMD EPYC 9V74,BatchEmbeddingBenchmarks,CorpusSize=1,UnitLoop,1.0
2026-08-26,2483f1a00691271083f00baf3835de96bf0a4076,AMD EPYC 9V74,BatchEmbeddingBenchmarks,CorpusSize=1,EmbedBatch,1.02
2026-08-26,2483f1a00691271083f00baf3835de96bf0a4076,AMD EPYC 9V74,BatchEmbeddingBenchmarks,CorpusSize=1,EmbedBatchBucketed,1.03
2026-08-26,2483f1a00691271083f00baf3835de96bf0a4076,AMD EPYC 9V74,BatchEmbeddingBenchmarks,CorpusSize=8,UnitLoop,1.0
2026-08-26,2483f1a00691271083f00baf3835de96bf0a4076,AMD EPYC 9V74,BatchEmbeddingBenchmarks,CorpusSize=8,EmbedBatch,0.64
2026-08-26,2483f1a00691271083f00baf3835de96bf0a4076,AMD EPYC 9V74,BatchEmbeddingBenchmarks,CorpusSize=8,EmbedBatchBucketed,0.63
2026-08-26,2483f1a00691271083f00baf3835de96bf0a4076,AMD EPYC 9V74,BatchEmbeddingBenchmarks,CorpusSize=32,UnitLoop,1.0
2026-08-26,2483f1a00691271083f00baf3835de96bf0a4076,AMD EPYC 9V74,BatchEmbeddingBenchmarks,CorpusSize=32,EmbedBatch,0.61
2026-08-26,2483f1a00691271083f00baf3835de96bf0a4076,AMD EPYC 9V74,BatchEmbeddingBenchmarks,CorpusSize=32,EmbedBatchBucketed,0.58
2026-08-26,2483f1a00691271083f00baf3835de96bf0a4076,AMD EPYC 9V74,BatchEmbeddingBenchmarks,CorpusSize=128,UnitLoop,1.0
2026-08-26,2483f1a00691271083f00baf3835de96bf0a4076,AMD EPYC 9V74,BatchEmbeddingBenchmarks,CorpusSize=128,EmbedBatch,0.63
2026-08-26,2483f1a00691271083f00baf3835de96bf0a4076,AMD EPYC 9V74,BatchEmbeddingBenchmarks,CorpusSize=128,EmbedBatchBucketed,0.58
2026-08-26,2483f1a00691271083f00baf3835de96bf0a4076,AMD EPYC 9V74,BpeBenchmarks,,Unigram,1.0
2026-08-26,2483f1a00691271083f00baf3835de96bf0a4076,AMD EPYC 9V74,BpeBenchmarks,,Bpe,0.96
2026-08-26,2483f1a00691271083f00baf3835de96bf0a4076,AMD EPYC 9V74,FuzzBenchmarks,,Ratio,1.0
2026-08-26,2483f1a00691271083f00baf3835de96bf0a4076,AMD EPYC 9V74,FuzzBenchmarks,,PartialRatio,123.98
2026-08-26,2483f1a00691271083f00baf3835de96bf0a4076,AMD EPYC 9V74,FuzzBenchmarks,,TokenSortRatio,8.66
2026-08-26,2483f1a00691271083f00baf3835de96bf0a4076,AMD EPYC 9V74,FuzzBenchmarks,,TokenSetRatio,29.71
2026-08-26,2483f1a00691271083f00baf3835de96bf0a4076,AMD EPYC 9V74,FuzzBenchmarks,,WRatio,41.39
2026-08-26,2483f1a00691271083f00baf3835de96bf0a4076,AMD EPYC 9V74,IndelBenchmarks,Length=8,Distance_Utf16,1.0
2026-08-26,2483f1a00691271083f00baf3835de96bf0a4076,AMD EPYC 9V74,IndelBenchmarks,Length=8,Distance_CodePoint,4.5
2026-08-26,2483f1a00691271083f00baf3835de96bf0a4076,AMD EPYC 9V74,IndelBenchmarks,Length=8,NormalizedSimilarity_Utf16,1.02
2026-08-26,2483f1a00691271083f00baf3835de96bf0a4076,AMD EPYC 9V74,IndelBenchmarks,Length=8,SubsequenceLength_Utf16,0.98
2026-08-26,2483f1a00691271083f00baf3835de96bf0a4076,AMD EPYC 9V74,IndelBenchmarks,Length=12,Distance_Utf16,1.0
2026-08-26,2483f1a00691271083f00baf3835de96bf0a4076,AMD EPYC 9V74,IndelBenchmarks,Length=12,Distance_CodePoint,4.41
2026-08-26,2483f1a00691271083f00baf3835de96bf0a4076,AMD EPYC 9V74,IndelBenchmarks,Length=12,NormalizedSimilarity_Utf16,1.07
2026-08-26,2483f1a00691271083f00baf3835de96bf0a4076,AMD EPYC 9V74,IndelBenchmarks,Length=12,SubsequenceLength_Utf16,1.02
2026-08-26,2483f1a00691271083f00baf3835de96bf0a4076,AMD EPYC 9V74,IndelBenchmarks,Length=16,Distance_Utf16,1.0
2026-08-26,2483f1a00691271083f00baf3835de96bf0a4076,AMD EPYC 9V74,IndelBenchmarks,Length=16,Distance_CodePoint,4.24
2026-08-26,2483f1a00691271083f00baf3835de96bf0a4076,AMD EPYC 9V74,IndelBenchmarks,Length=16,NormalizedSimilarity_Utf16,1.04
2026-08-26,2483f1a00691271083f00baf3835de96bf0a4076,AMD EPYC 9V74,IndelBenchmarks,Length=16,SubsequenceLength_Utf16,0.93
2026-08-26,2483f1a00691271083f00baf3835de96bf0a4076,AMD EPYC 9V74,IndelBenchmarks,Length=20,Distance_Utf16,1.0
2026-08-26,2483f1a00691271083f00baf3835de96bf0a4076,AMD EPYC 9V74,IndelBenchmarks,Length=20,Distance_CodePoint,4.82
2026-08-26,2483f1a00691271083f00baf3835de96bf0a4076,AMD EPYC 9V74,IndelBenchmarks,Length=20,NormalizedSimilarity_Utf16,0.98
2026-08-26,2483f1a00691271083f00baf3835de96bf0a4076,AMD EPYC 9V74,IndelBenchmarks,Length=20,SubsequenceLength_Utf16,0.89
2026-08-26,2483f1a00691271083f00baf3835de96bf0a4076,AMD EPYC 9V74,IndelBenchmarks,Length=24,Distance_Utf16,1.0
2026-08-26,2483f1a00691271083f00baf3835de96bf0a4076,AMD EPYC 9V74,IndelBenchmarks,Length=24,Distance_CodePoint,14.66
2026-08-26,2483f1a00691271083f00baf3835de96bf0a4076,AMD EPYC 9V74,IndelBenchmarks,Length=24,NormalizedSimilarity_Utf16,1.04
2026-08-26,2483f1a00691271083f00baf3835de96bf0a4076,AMD EPYC 9V74,IndelBenchmarks,Length=24,SubsequenceLength_Utf16,1.05
2026-08-26,2483f1a00691271083f00baf3835de96bf0a4076,AMD EPYC 9V74,IndelBenchmarks,Length=32,Distance_Utf16,1.0
2026-08-26,2483f1a00691271083f00baf3835de96bf0a4076,AMD EPYC 9V74,IndelBenchmarks,Length=32,Distance_CodePoint,14.93
2026-08-26,2483f1a00691271083f00baf3835de96bf0a4076,AMD EPYC 9V74,IndelBenchmarks,Length=32,NormalizedSimilarity_Utf16,1.1
